sentence,negative,neutral,positive,predicted_label
Afterward he kept looking at the child with surprise.,0.012440825812518597,0.4824261963367462,0.5051330327987671,Positive
I don't think he had ever really believed in its existence before.,0.4618036448955536,0.5054889917373657,0.03270731866359711,Neutral
"""I got dressed before luncheon,"" said the child, turning eagerly to Daisy.",0.006144454702734947,0.398799329996109,0.5950561761856079,Positive
"""That's because your mother wanted to show you off.""",0.17517167329788208,0.6673381328582764,0.15749019384384155,Neutral
Her face bent into the single wrinkle of the small white neck.,0.05996394529938698,0.8576184511184692,0.08241758495569229,Neutral
"""You dream, you.",0.1678774654865265,0.6808050274848938,0.1513175219297409,Neutral
"You absolute little dream.""",0.7279530763626099,0.22754128277301788,0.04450564831495285,Negative
"""Yes,"" admitted the child calmly.",0.015742413699626923,0.5913571715354919,0.39290037751197815,Neutral
"""Aunt Jordan's got on a white dress too.""",0.060251329094171524,0.857197105884552,0.08255154639482498,Neutral
"""How do you like mother's friends?""",0.1266293078660965,0.8368823528289795,0.03648835048079491,Neutral
Daisy turned her around so that she faced Gatsby.,0.04427839815616608,0.9096665382385254,0.04605504125356674,Neutral
"""Do you think they're pretty?""",0.0910768061876297,0.7770256996154785,0.1318974643945694,Neutral
"""Where's Daddy?""",0.21395902335643768,0.7352432012557983,0.05079774931073189,Neutral
"""She doesn't look like her father,"" explained Daisy.",0.49364638328552246,0.4850015640258789,0.021352043375372887,Negative
"""She looks like me.",0.13103589415550232,0.6841577887535095,0.18480630218982697,Neutral
"She's got my hair and shape of the face.""",0.08741790801286697,0.8353703022003174,0.07721182703971863,Neutral
Daisy sat back upon the couch.,0.044483792036771774,0.9002110958099365,0.05530508607625961,Neutral
The nurse took a step forward and held out her hand.,0.010199262760579586,0.7217422723770142,0.2680584788322449,Neutral
"""Come, Pammy.""",0.0322628952562809,0.8021088242530823,0.16562826931476593,Neutral
"""Goodbye, sweetheart!""",0.05248570069670677,0.39311957359313965,0.5543946623802185,Positive
"With a reluctant backward glance the welldisciplined child held to her nurse's hand and was pulled out the door, just as Tom came back, preceding four gin rickeys that clicked full of ice.",0.05335298925638199,0.8590704202651978,0.08757657557725906,Neutral
Gatsby took up his drink.,0.0760156586766243,0.8592298030853271,0.06475462019443512,Neutral
"""They certainly look cool,"" he said, with visible tension.",0.006007208488881588,0.09120536595582962,0.902787446975708,Positive
"We drank in long, greedy swallows.",0.6787408590316772,0.29016196727752686,0.031097136437892914,Negative
"""I read somewhere that the sun's getting hotter every year,"" said Tom genially.",0.005272055044770241,0.16038502752780914,0.834342896938324,Positive
"""It seems that pretty soon the earth's going to fall into the sunor wait a minuteit's just the oppositethe sun's getting colder every year.",0.397450715303421,0.5147615075111389,0.08778781443834305,Neutral
"""Come outside,"" he suggested to Gatsby, ""I'd like you to have a look at the place.""",0.018193410709500313,0.8333894610404968,0.1484171450138092,Neutral
I went with them out to the veranda.,0.022712429985404015,0.8470342755317688,0.13025325536727905,Neutral
"On the green Sound, stagnant in the heat, one small sail crawled slowly toward the fresher sea.",0.05925242602825165,0.8407225012779236,0.10002512484788895,Neutral
Gatsby's eyes followed it momentarily he raised his hand and pointed across the bay.,0.012439928017556667,0.8152642250061035,0.17229588329792023,Neutral
"""I'm right across from you.""",0.0232609324157238,0.7099920511245728,0.26674696803092957,Neutral
"""So you are.""",0.09430648386478424,0.7654807567596436,0.1402127593755722,Neutral
Our eyes lifted over the rosebeds and the hot lawn and the weedy refuse of the dogdays alongshore.,0.04392240568995476,0.7066352367401123,0.24944230914115906,Neutral
Slowly the white wings of the boat moved against the blue cool limit of the sky.,0.021953364834189415,0.8585762977600098,0.11947036534547806,Neutral
Ahead lay the scalloped ocean and the abounding blessed isles.,0.014330664649605751,0.4904971718788147,0.4951721131801605,Positive
"""There's sport for you,"" said Tom, nodding.",0.007424126844853163,0.4895398020744324,0.5030360221862793,Positive
"""I'd like to be out there with him for about an hour.""",0.026270342990756035,0.6234268546104431,0.3503028154373169,Neutral
"We had luncheon in the diningroom, darkened too against the heat, and drank down nervous gaiety with the cold ale.",0.09849711507558823,0.7961262464523315,0.10537655651569366,Neutral
"""What'll we do with ourselves this afternoon?""",0.04270460456609726,0.898216962814331,0.0590784065425396,Neutral
"cried Daisy, ""and the day after that, and the next thirty years?""",0.37380456924438477,0.5688542723655701,0.057341139763593674,Neutral
"""Don't be morbid,"" Jordan said.",0.11603238433599472,0.7893694043159485,0.09459825605154037,Neutral
"""Life starts all over again when it gets crisp in the fall.""",0.048091765493154526,0.5721212029457092,0.3797869384288788,Neutral
"""But it's so hot,"" insisted Daisy, on the verge of tears, ""and everything's so confused.",0.4727732539176941,0.3891074061393738,0.13811933994293213,Negative
"Let's all go to town!""",0.0097736781463027,0.44281816482543945,0.5474081039428711,Positive
"Her voice struggled on through the heat, beating against it, moulding its senselessness into forms.",0.6283305287361145,0.3543708622455597,0.017298562452197075,Negative
"""I've heard of making a garage out of a stable,"" Tom was saying to Gatsby, ""but I'm the first man who ever made a stable out of a garage.""",0.09408342093229294,0.7672163844108582,0.1387002170085907,Neutral
"""Who wants to go to town?""",0.018708297982811928,0.873559296131134,0.10773245990276337,Neutral
demanded Daisy insistently.,0.14851948618888855,0.7899096012115479,0.061570923775434494,Neutral
Gatsby's eyes floated toward her.,0.011373581364750862,0.7786773443222046,0.2099490910768509,Neutral
"""Ah,"" she cried, ""you look so cool.""",0.003172008553519845,0.025667935609817505,0.9711601138114929,Positive
"Their eyes met, and they stared together at each other, alone in space.",0.023021411150693893,0.641299307346344,0.335679292678833,Neutral
With an effort she glanced down at the table.,0.018149008974432945,0.799397885799408,0.18245303630828857,Neutral
"""You always look so cool,"" she repeated.",0.0023438765201717615,0.03038639761507511,0.9672697186470032,Positive
"She had told him that she loved him, and Tom Buchanan saw.",0.021264098584651947,0.512691855430603,0.46604403853416443,Neutral
He was astounded.,0.08391478657722473,0.5694594383239746,0.34662580490112305,Neutral
"His mouth opened a little, and he looked at Gatsby, and then back at Daisy as if he had just recognized her as someone he knew a long time ago.",0.02920493483543396,0.7993872761726379,0.17140772938728333,Neutral
"""You resemble the advertisement of the man,"" she went on innocently.",0.09014606475830078,0.6602566242218018,0.24959728121757507,Neutral
"""You know the advertisement of the man"" ""All right,"" broke in Tom quickly, ""I'm perfectly willing to go to town.",0.016208453103899956,0.5108703374862671,0.4729212820529938,Neutral
"Come onwe're all going to town.""",0.06300279498100281,0.7290109395980835,0.2079862505197525,Neutral
"He got up, his eyes still flashing between Gatsby and his wife.",0.03368092328310013,0.8629418015480042,0.10337727516889572,Neutral
No one moved.,0.510940670967102,0.45134687423706055,0.03771238029003143,Negative
"""Come on!""",0.10006760060787201,0.5517237782478333,0.34820863604545593,Neutral
His temper cracked a little.,0.5969895124435425,0.38545525074005127,0.017555275931954384,Negative
"""What's the matter, anyhow?",0.35165783762931824,0.6133670210838318,0.03497512266039848,Neutral
"If we're going to town, let's start.""",0.025424964725971222,0.7727416157722473,0.20183344185352325,Neutral
"His hand, trembling with his effort at selfcontrol, bore to his lips the last of his glass of ale.",0.18782301247119904,0.7640589475631714,0.0481179878115654,Neutral
Daisy's voice got us to our feet and out on to the blazing gravel drive.,0.008663767017424107,0.4259920120239258,0.5653442144393921,Positive
"""Are we just going to go?""",0.06499895453453064,0.8637592792510986,0.0712418258190155,Neutral
she objected.,0.4962397813796997,0.4647890329360962,0.038971204310655594,Negative
"""Like this?",0.2554877698421478,0.6889179944992065,0.05559421703219414,Neutral
"Aren't we going to let anyone smoke a cigarette first?""",0.3059750199317932,0.654032826423645,0.039992090314626694,Neutral
"""Everybody smoked all through lunch.""",0.32950299978256226,0.576897919178009,0.0935990959405899,Neutral
"""Oh, let's have fun,"" she begged him.",0.024166392162442207,0.25001275539398193,0.7258208990097046,Positive
"""It's too hot to fuss.""",0.29225048422813416,0.5218017101287842,0.18594779074192047,Neutral
He didn't answer.,0.3398898243904114,0.6184542179107666,0.041655901819467545,Neutral
"""Have it your own way,"" she said.",0.05323637276887894,0.7769263386726379,0.1698373258113861,Neutral
"""Come on, Jordan.""",0.10330038517713547,0.7955412864685059,0.10115831345319748,Neutral
They went upstairs to get ready while we three men stood there shuffling the hot pebbles with our feet.,0.07304758578538895,0.8786638975143433,0.048288486897945404,Neutral
A silver curve of the moon hovered already in the western sky.,0.005503060296177864,0.7206569314002991,0.2738400101661682,Neutral
"Gatsby started to speak, changed his mind, but not before Tom wheeled and faced him expectantly.",0.06972761452198029,0.8179022073745728,0.11237011104822159,Neutral
"""Have you got your stables here?""",0.10854476690292358,0.8381332755088806,0.053321897983551025,Neutral
asked Gatsby with an effort.,0.05580230802297592,0.8716288208961487,0.072568878531456,Neutral
"""About a quarter of a mile down the road.""",0.061137184500694275,0.844491720199585,0.09437115490436554,Neutral
"""Oh.""",0.17426669597625732,0.6902826428413391,0.13545064628124237,Neutral
A pause.,0.19834882020950317,0.6350151300430298,0.16663601994514465,Neutral
"""I don't see the idea of going to town,"" broke out Tom savagely.",0.7596002221107483,0.22768181562423706,0.01271797250956297,Negative
"""Women get these notions in their heads"" ""Shall we take anything to drink?""",0.2757136821746826,0.6890634298324585,0.035222869366407394,Neutral
called Daisy from an upper window.,0.1044052317738533,0.8228145241737366,0.07278027385473251,Neutral
"""I'll get some whisky,"" answered Tom.",0.043300606310367584,0.8676871061325073,0.0890122503042221,Neutral
He went inside.,0.09409424662590027,0.8145586252212524,0.09134720265865326,Neutral
"Gatsby turned to me rigidly ""I can't say anything in his house, old sport.""",0.2917264699935913,0.6400027275085449,0.06827076524496078,Neutral
"""She's got an indiscreet voice,"" I remarked.",0.4151621460914612,0.5355207920074463,0.049317024648189545,Neutral
"""It's full of"" I hesitated.",0.36977389454841614,0.5730355381965637,0.057190485298633575,Neutral
